date,cash,position_value,nav
2021-08-23,40894.2953,65917.2601,106811.5554
2021-08-24,40894.2953,65781.2622,106675.5575
2021-08-25,40894.2953,65893.7719,106788.0672
2021-08-26,40894.2953,65427.2699,106321.5652
2021-08-27,40894.2953,66213.8354,107108.1307
2021-08-30,40894.2953,67245.5269,108139.8222
2021-08-31,40894.2953,67193.1321,108087.4274
2021-09-01,40894.2953,66980.8511,107875.1464
2021-09-02,40894.2953,66822.7283,107717.0236
2021-09-03,40894.2953,67082.7398,107977.0351
2021-09-07,40894.2953,67574.8816,108469.1769
2021-09-08,40894.2953,67521.9751,108416.2703
2021-09-09,40894.2953,67276.9942,108171.2895
2021-09-10,40894.2953,66742.6137,107636.909
2021-09-13,40894.2953,67091.6588,107985.9541
2021-09-14,40894.2953,67480.1912,108374.4865
2021-09-15,40894.2953,68554.6561,109448.9514
2021-09-16,40894.2953,68531.6806,109425.9759
2021-09-17,40894.2953,68121.3962,109015.6915
2021-09-20,40894.2953,66305.4669,107199.7622
2021-09-21,40894.2953,66629.0219,107523.3172
2021-09-22,40894.2953,67709.5608,108603.8561
2021-09-23,40894.2953,67987.9741,108882.2694
2021-09-24,40894.2953,68652.0331,109546.3284
2021-09-27,40894.2953,68763.3215,109657.6168
2021-09-28,40894.2953,66917.2927,107811.588
2021-09-29,40894.2953,67015.2973,107909.5926
2021-09-30,40894.2953,66483.4851,107377.7804
2021-10-01,40894.2953,67156.3221,108050.6174
2021-10-04,40894.2953,66422.6026,107316.8979
2021-10-05,40894.2953,67223.4189,108117.7142
2021-10-06,40894.2953,67778.1994,108672.4947
2021-10-07,40894.2953,68464.4824,109358.7777
2021-10-08,40894.2953,68165.6808,109059.9761
2021-10-11,40894.2953,68299.3942,109193.6895
2021-10-12,40894.2953,68350.4712,109244.7665
2021-10-13,40894.2953,68790.023,109684.3183
2021-10-14,40894.2953,70035.9443,110930.2396
2021-10-15,40894.2953,71157.7835,112052.0788
2021-10-18,40894.2953,72271.3218,113165.6171
2021-10-19,40894.2953,72436.9978,113331.2931
2021-10-20,40894.2953,72379.4837,113273.779
2021-10-21,40894.2953,73731.6482,114625.9435
2021-10-22,40894.2953,74146.4782,115040.7735
2021-10-25,40894.2953,77968.9975,118863.2928
2021-10-26,40894.2953,78386.756,119281.0513
2021-10-27,40894.2953,79650.3875,120544.6828
2021-10-28,40894.2953,81239.0995,122133.3948
2021-10-29,40894.2953,83085.4515,123979.7468
2021-11-01,40894.2953,85755.8985,126650.1938
2021-11-02,40894.2953,85255.8138,126150.1091
2021-11-03,40894.2953,86858.8793,127753.1746
2021-11-04,40894.2953,87809.9505,128704.2458
2021-11-05,40894.2953,87932.3921,128826.6874
2021-11-08,40894.2953,86136.5051,127030.8004
2021-11-09,40894.2953,81591.1633,122485.4586
2021-11-10,40894.2953,82226.1508,123120.4461
2021-11-11,40894.2953,82476.9758,123371.2711
2021-11-12,40894.2953,82179.3059,123073.6012
2021-11-15,40894.2953,81591.2131,122485.5084
2021-11-16,40894.2953,83298.2865,124192.5818
2021-11-17,40894.2953,84436.5232,125330.8185
2021-11-18,40894.2953,85047.2899,125941.5852
2021-11-19,40894.2953,86248.9631,127143.2584
2021-11-22,40894.2953,86006.4019,126900.6971
2021-11-23,40894.2953,84387.1,125281.3953
2021-11-24,40894.2953,84767.2371,125661.5324
2021-11-26,40894.2953,82541.388,123435.6833
2021-11-29,40894.2953,85545.587,126439.8823
2021-11-30,40894.2953,84881.9298,125776.2251
2021-12-01,40894.2953,83306.5137,124200.809
2021-12-02,40894.2953,82838.9124,123733.2077
2021-12-03,40894.2953,80324.2188,121218.5141
2021-12-06,40894.2953,80663.0258,121557.3211
2021-12-07,40894.2953,83721.2305,124615.5258
2021-12-08,40894.2953,84198.6442,125092.9395
2021-12-09,40894.2953,81781.9738,122676.2691
2021-12-10,40894.2953,84853.3352,125747.6305
2021-12-13,40894.2953,82603.0562,123497.3515
2021-12-14,40894.2953,81184.4237,122078.719
2021-12-15,40894.2953,83226.283,124120.5783
2021-12-16,40894.2953,80127.1275,121021.4228
2021-12-17,40894.2953,80772.1042,121666.3995
2021-12-20,40894.2953,79812.491,120706.7863
2021-12-21,40894.2953,81846.8882,122741.1835
2021-12-22,40894.2953,84909.3858,125803.6811
2021-12-23,40894.2953,87248.4122,128142.7075
2021-12-27,40894.2953,89108.4489,130002.7442
2021-12-28,40894.2953,88630.0348,129524.3301
2021-12-29,40894.2953,88756.6411,129650.9364
2021-12-30,40894.2953,87744.256,128638.5513
2021-12-31,40894.2953,87082.1545,127976.4498
2022-01-03,13285.801,118562.0393,131847.8403
2022-01-04,13285.801,117774.2563,131060.0573
2022-01-05,13285.801,112357.322,125643.123
2022-01-06,13285.801,111475.4601,124761.2611
2022-01-07,13285.801,108540.702,121826.503
2022-01-10,13285.801,109944.6548,123230.4559
2022-01-11,13285.801,111117.0722,124402.8733
2022-01-12,13285.801,113356.4858,126642.2868
2022-01-13,13285.801,110390.1595,123675.9606
2022-01-14,13285.801,111682.9006,124968.7016
2022-01-18,38357.2763,83505.0164,121862.2927
2022-01-19,60612.6675,59158.449,119771.1165
2022-01-20,60612.6675,58610.8141,119223.4815
2022-01-21,60612.6675,56148.112,116760.7795
2022-01-24,60612.6675,56010.6338,116623.3013
2022-01-25,60612.6675,54906.7023,115519.3698
2022-01-26,60612.6675,55635.68,116248.3474
2022-01-27,111956.071,0.0,111956.071
2022-01-28,111956.071,0.0,111956.071
2022-01-31,111956.071,0.0,111956.071
2022-02-01,111956.071,0.0,111956.071
2022-02-02,111956.071,0.0,111956.071
2022-02-03,111956.071,0.0,111956.071
2022-02-04,89756.6132,22069.53,111826.1432
2022-02-07,89756.6132,22110.97,111867.5832
2022-02-08,89756.6132,22597.89,112354.5032
2022-02-09,68113.3793,44794.236,112907.6153
2022-02-10,68113.3793,43754.9023,111868.2816
2022-02-11,68113.3793,41394.8601,109508.2394
2022-02-14,68113.3793,41921.835,110035.2143
2022-02-15,68113.3793,43964.3841,112077.7634
2022-02-16,68113.3793,44200.3016,112313.6809
2022-02-17,68113.3793,42049.5672,110162.9465
2022-02-18,68113.3793,41042.451,109155.8303
2022-02-22,68113.3793,40496.1407,108609.52
2022-02-23,68113.3793,38909.4312,107022.8105
2022-02-24,68113.3793,40956.5893,109069.9686
2022-02-25,68113.3793,41637.2874,109750.6667
2022-02-28,89489.5145,20296.6715,109786.186
2022-03-01,89489.5145,19540.9045,109030.419
2022-03-02,89489.5145,20162.7703,109652.2848
2022-03-03,89489.5145,19741.5332,109231.0477
2022-03-04,67957.7933,40579.8286,108537.6219
2022-03-07,85691.8799,20574.2413,106266.1211
2022-03-08,85691.8799,20763.5084,106455.3883
2022-03-09,85691.8799,21523.1006,107214.9805
2022-03-10,85691.8799,21188.1879,106880.0677
2022-03-11,85691.8799,20832.0051,106523.885
2022-03-14,85691.8799,20469.6937,106161.5736
2022-03-15,85691.8799,21369.5238,107061.4037
2022-03-16,85691.8799,21887.2146,107579.0944
2022-03-17,85691.8799,21726.7881,107418.668
2022-03-18,43268.3143,64301.4172,107569.7315
2022-03-21,43268.3143,64397.6894,107666.0037
2022-03-22,43268.3143,66806.8496,110075.1639
2022-03-23,43268.3143,66170.4354,109438.7497
2022-03-24,43268.3143,67822.6168,111090.9311
2022-03-25,43268.3143,67805.0476,111073.3619
2022-03-28,43268.3143,70339.9069,113608.2212
2022-03-29,43268.3143,71163.9369,114432.2512
2022-03-30,43268.3143,70547.7775,113816.0918
2022-03-31,43268.3143,69723.0873,112991.4016
2022-04-01,43268.3143,69866.4071,113134.7214
2022-04-04,43268.3143,71963.1838,115231.4981
2022-04-05,43268.3143,69658.1695,112926.4838
2022-04-06,43268.3143,67354.7213,110623.0355
2022-04-07,43268.3143,67792.9324,111061.2466
2022-04-08,63823.3613,45232.8326,109056.1939
2022-04-11,63823.3613,43844.5212,107667.8825
2022-04-12,63823.3613,44263.5262,108086.8875
2022-04-13,63823.3613,45361.1058,109184.4671
2022-04-14,63823.3613,43810.8005,107634.1617
2022-04-18,63823.3613,44720.0235,108543.3848
2022-04-19,63823.3613,45680.3481,109503.7093
2022-04-20,63823.3613,44495.1561,108318.5173
2022-04-21,63823.3613,45050.905,108874.2662
2022-04-22,63823.3613,44754.0893,108577.4506
2022-04-25,63823.3613,44623.8117,108447.1729
2022-04-26,104949.8918,0.0,104949.8918
2022-04-27,104949.8918,0.0,104949.8918
2022-04-28,104949.8918,0.0,104949.8918
2022-04-29,104949.8918,0.0,104949.8918
2022-05-02,104949.8918,0.0,104949.8918
2022-05-03,104949.8918,0.0,104949.8918
2022-05-04,104949.8918,0.0,104949.8918
2022-05-05,104949.8918,0.0,104949.8918
2022-05-06,104949.8918,0.0,104949.8918
2022-05-09,104949.8918,0.0,104949.8918
2022-05-10,104949.8918,0.0,104949.8918
2022-05-11,104949.8918,0.0,104949.8918
2022-05-12,104949.8918,0.0,104949.8918
2022-05-13,104949.8918,0.0,104949.8918
2022-05-16,104949.8918,0.0,104949.8918
2022-05-17,104949.8918,0.0,104949.8918
2022-05-18,104949.8918,0.0,104949.8918
2022-05-19,104949.8918,0.0,104949.8918
2022-05-20,104949.8918,0.0,104949.8918
2022-05-23,104949.8918,0.0,104949.8918
2022-05-24,104949.8918,0.0,104949.8918
2022-05-25,104949.8918,0.0,104949.8918
2022-05-26,104949.8918,0.0,104949.8918
2022-05-27,83989.8755,20767.1559,104757.0314
2022-05-31,83989.8755,20613.7013,104603.5768
2022-06-01,83989.8755,20225.0968,104214.9723
2022-06-02,83989.8755,21629.3721,105619.2476
2022-06-03,83989.8755,20666.6928,104656.5683
2022-06-06,83989.8755,20739.5561,104729.4316
2022-06-07,83989.8755,20894.1147,104883.9902
2022-06-08,83989.8755,20591.5575,104581.433
2022-06-09,83989.8755,19929.0235,103918.899
2022-06-10,83989.8755,18743.0876,102732.9631
2022-06-13,83989.8755,17277.7832,101267.6587
2022-06-14,83989.8755,17486.4814,101476.3569
2022-06-15,83989.8755,18249.4997,102239.3752
2022-06-16,83989.8755,17226.9889,101216.8644
2022-06-17,83989.8755,17535.0672,101524.9427
2022-06-21,101901.6289,0.0,101901.6289
2022-06-22,101901.6289,0.0,101901.6289
2022-06-23,101901.6289,0.0,101901.6289
2022-06-24,101901.6289,0.0,101901.6289
2022-06-27,101901.6289,0.0,101901.6289
2022-06-28,101901.6289,0.0,101901.6289
2022-06-29,101901.6289,0.0,101901.6289
2022-06-30,101901.6289,0.0,101901.6289
2022-07-01,101901.6289,0.0,101901.6289
2022-07-05,101901.6289,0.0,101901.6289
2022-07-06,101901.6289,0.0,101901.6289
2022-07-07,101901.6289,0.0,101901.6289
2022-07-08,101901.6289,0.0,101901.6289
2022-07-11,101901.6289,0.0,101901.6289
2022-07-12,101901.6289,0.0,101901.6289
2022-07-13,101901.6289,0.0,101901.6289
2022-07-14,101901.6289,0.0,101901.6289
2022-07-15,101901.6289,0.0,101901.6289
2022-07-18,101901.6289,0.0,101901.6289
2022-07-19,101901.6289,0.0,101901.6289
2022-07-20,81646.5435,20160.7008,101807.2442
2022-07-21,81646.5435,20435.8201,102082.3636
2022-07-22,81646.5435,19608.1977,101254.7412
2022-07-25,81646.5435,19274.2051,100920.7485
2022-07-26,81646.5435,18718.3055,100364.849
2022-07-27,81646.5435,20141.4537,101787.9972
2022-07-28,81646.5435,20361.0963,102007.6398
2022-07-29,81646.5435,20563.7563,102210.2997
2022-08-01,81646.5435,20878.5019,102525.0453
2022-08-02,81646.5435,20974.737,102621.2805
2022-08-03,81646.5435,21390.2465,103036.79
2022-08-04,81646.5435,21754.8079,103401.3514
2022-08-05,81646.5435,21498.9356,103145.4791
2022-08-08,81646.5435,20144.8503,101791.3937
2022-08-09,81646.5435,19344.4001,100990.9436
2022-08-10,102167.9118,0.0,102167.9118
2022-08-11,102167.9118,0.0,102167.9118
2022-08-12,102167.9118,0.0,102167.9118
2022-08-15,102167.9118,0.0,102167.9118
2022-08-16,102167.9118,0.0,102167.9118
2022-08-17,102167.9118,0.0,102167.9118
2022-08-18,102167.9118,0.0,102167.9118
2022-08-19,102167.9118,0.0,102167.9118
2022-08-22,102167.9118,0.0,102167.9118
2022-08-23,102167.9118,0.0,102167.9118
2022-08-24,102167.9118,0.0,102167.9118
2022-08-25,102167.9118,0.0,102167.9118
2022-08-26,102167.9118,0.0,102167.9118
2022-08-29,102167.9118,0.0,102167.9118
2022-08-30,102167.9118,0.0,102167.9118
2022-08-31,102167.9118,0.0,102167.9118
2022-09-01,102167.9118,0.0,102167.9118
2022-09-02,102167.9118,0.0,102167.9118
2022-09-06,102167.9118,0.0,102167.9118
2022-09-07,102167.9118,0.0,102167.9118
2022-09-08,102167.9118,0.0,102167.9118
2022-09-09,102167.9118,0.0,102167.9118
2022-09-12,82830.7124,20091.72,102922.4324
2022-09-13,82830.7124,19280.58,102111.2924
2022-09-14,82830.7124,19972.26,102802.9724
2022-09-15,82830.7124,20047.5,102878.2124
2022-09-16,82830.7124,20021.1,102851.8124
2022-09-19,82830.7124,20398.62,103229.3324
2022-09-20,82830.7124,20376.18,103206.8924
2022-09-21,82830.7124,19852.8,102683.5124
2022-09-22,82830.7124,19046.94,101877.6524
2022-09-23,82830.7124,18171.78,101002.4924
2022-09-26,82830.7124,18216.66,101047.3724
2022-09-27,82830.7124,18674.04,101504.7524
2022-09-28,82830.7124,18995.46,101826.1724
2022-09-29,82830.7124,17701.86,100532.5724
2022-09-30,82830.7124,17506.5,100337.2124
2022-10-03,99360.0721,0.0,99360.0721
2022-10-04,99360.0721,0.0,99360.0721
2022-10-05,99360.0721,0.0,99360.0721
2022-10-06,99360.0721,0.0,99360.0721
2022-10-07,99360.0721,0.0,99360.0721
2022-10-10,99360.0721,0.0,99360.0721
2022-10-11,99360.0721,0.0,99360.0721
2022-10-12,99360.0721,0.0,99360.0721
2022-10-13,99360.0721,0.0,99360.0721
2022-10-14,99360.0721,0.0,99360.0721
2022-10-17,99360.0721,0.0,99360.0721
2022-10-18,99360.0721,0.0,99360.0721
2022-10-19,99360.0721,0.0,99360.0721
2022-10-20,99360.0721,0.0,99360.0721
2022-10-21,99360.0721,0.0,99360.0721
2022-10-24,99360.0721,0.0,99360.0721
2022-10-25,99360.0721,0.0,99360.0721
2022-10-26,99360.0721,0.0,99360.0721
2022-10-27,99360.0721,0.0,99360.0721
2022-10-28,99360.0721,0.0,99360.0721
2022-10-31,99360.0721,0.0,99360.0721
2022-11-01,99360.0721,0.0,99360.0721
2022-11-02,99360.0721,0.0,99360.0721
2022-11-03,99360.0721,0.0,99360.0721
2022-11-04,99360.0721,0.0,99360.0721
2022-11-07,99360.0721,0.0,99360.0721
2022-11-08,99360.0721,0.0,99360.0721
2022-11-09,99360.0721,0.0,99360.0721
2022-11-10,99360.0721,0.0,99360.0721
2022-11-11,99360.0721,0.0,99360.0721
2022-11-14,99360.0721,0.0,99360.0721
2022-11-15,99360.0721,0.0,99360.0721
2022-11-16,99360.0721,0.0,99360.0721
2022-11-17,99360.0721,0.0,99360.0721
2022-11-18,99360.0721,0.0,99360.0721
2022-11-21,99360.0721,0.0,99360.0721
2022-11-22,99360.0721,0.0,99360.0721
2022-11-23,79820.6781,19642.1169,99462.795
2022-11-25,79820.6781,19504.8238,99325.5019
2022-11-28,79820.6781,19221.4037,99042.0818
2022-11-29,79820.6781,19191.2213,99011.8994
2022-11-30,79820.6781,20282.2046,100102.8828
2022-12-01,79820.6781,20271.8985,100092.5766
2022-12-02,79820.6781,19905.6608,99726.3389
2022-12-05,79820.6781,19531.6935,99352.3716
2022-12-06,79820.6781,19354.2799,99174.958
2022-12-07,79820.6781,19084.8468,98905.5249
2022-12-08,79820.6781,19547.8889,99368.567
2022-12-09,79820.6781,20049.9474,99870.6255
2022-12-12,79820.6781,20488.3283,100309.0065
2022-12-13,59960.039,40967.2375,100927.2765
2022-12-14,59960.039,40653.0577,100613.0967
2022-12-15,59960.039,39250.9684,99211.0074
2022-12-16,59960.039,38753.4789,98713.5179
2022-12-19,59960.039,38341.21,98301.249
2022-12-20,59960.039,37946.4472,97906.4862
2022-12-21,59960.039,39044.3904,99004.4294
2022-12-22,59960.039,37459.6185,97419.6575
2022-12-23,59960.039,37288.3126,97248.3516
2022-12-27,75328.5391,20544.5929,95873.132
2022-12-28,75328.5391,20223.5489,95552.088
2022-12-29,75328.5391,20703.0737,96031.6127
2022-12-30,75328.5391,20752.0654,96080.6044
2023-01-03,75328.5391,20542.3661,95870.9051
2023-01-04,75328.5391,20793.2629,96121.802
2023-01-05,75328.5391,20599.523,95928.0621
2023-01-06,75328.5391,21839.5325,97168.0716
2023-01-09,75328.5391,21411.2263,96739.7654
2023-01-10,75328.5391,21338.4811,96667.0202
2023-01-11,75328.5391,21457.62,96786.1591
2023-01-12,56538.0818,40733.1785,97271.2602
2023-01-13,56538.0818,40580.0732,97118.1549
2023-01-17,56538.0818,41070.6429,97608.7246
2023-01-18,56538.0818,40992.4938,97530.5755
2023-01-19,56538.0818,40346.299,96884.3807
2023-01-20,56538.0818,41205.3222,97743.4039
2023-01-23,56538.0818,42626.3275,99164.4093
2023-01-24,56538.0818,42510.5875,99048.6693
2023-01-25,56538.0818,42061.8476,98599.9294
2023-01-26,37207.4495,62431.8032,99639.2526
2023-01-27,37207.4495,62676.1424,99883.5919
2023-01-30,37207.4495,61090.1553,98297.6048
2023-01-31,37207.4495,61506.6667,98714.1162
2023-02-01,37207.4495,64003.2496,101210.699
2023-02-02,17012.7767,85878.0732,102890.8499
2023-02-03,17012.7767,84047.0444,101059.821
2023-02-06,17012.7767,83427.3819,100440.1585
2023-02-07,17012.7767,86429.338,103442.1146
2023-02-08,17012.7767,85864.3233,102877.1
2023-02-09,17012.7767,86198.1639,103210.9406
2023-02-10,17012.7767,84574.3259,101587.1026
2023-02-13,17012.7767,86187.8849,103200.6616
2023-02-14,17012.7767,87879.7153,104892.492
2023-02-15,17012.7767,86560.9625,103573.7392
2023-02-16,17012.7767,84553.1642,101565.9408
2023-02-17,17012.7767,83282.4783,100295.2549
2023-02-21,17012.7767,81071.8204,98084.5971
2023-02-22,17012.7767,80702.2093,97714.986
2023-02-23,17012.7767,84843.8983,101856.675
2023-02-24,36693.7962,63943.6809,100637.4771
2023-02-27,36693.7962,64264.8015,100958.5977
2023-02-28,36693.7962,64259.3205,100953.1167
2023-03-01,36693.7962,64015.1636,100708.9597
2023-03-02,36693.7962,64949.5275,101643.3236
2023-03-03,36693.7962,66954.61,103648.4062
2023-03-06,36693.7962,66580.7297,103274.5258
2023-03-07,36693.7962,65871.595,102565.3912
2023-03-08,36693.7962,67457.8143,104151.6105
2023-03-09,36693.7962,65927.5628,102621.3589
2023-03-10,36693.7962,64815.8918,101509.6879
2023-03-13,36693.7962,64985.5225,101679.3187
2023-03-14,36693.7962,67009.346,103703.1422
2023-03-15,36693.7962,66365.2962,103059.0924
2023-03-16,36693.7962,68732.0387,105425.8348
2023-03-17,36693.7962,68747.1122,105440.9084
2023-03-20,36693.7962,69519.7722,106213.5684
2023-03-21,36693.7962,70272.3685,106966.1647
2023-03-22,36693.7962,70348.1111,107041.9073
2023-03-23,36693.7962,71812.3243,108506.1204
2023-03-24,36693.7962,70890.8123,107584.6085
2023-03-27,36693.7962,69824.8279,106518.6241
2023-03-28,36693.7962,69657.8258,106351.6219
2023-03-29,36693.7962,70688.9029,107382.6991
2023-03-30,13455.1862,94587.2867,108042.4729
2023-03-31,13455.1862,95739.368,109194.5541
2023-04-03,13455.1862,95833.4333,109288.6195
2023-04-04,13455.1862,94871.4337,108326.6198
2023-04-05,13455.1862,93433.426,106888.6122
2023-04-06,13455.1862,93953.5171,107408.7032
2023-04-10,13455.1862,94218.6734,107673.8595
2023-04-11,13455.1862,93105.4407,106560.6268
2023-04-12,13455.1862,91784.0902,105239.2764
2023-04-13,13455.1862,92593.9009,106049.0871
2023-04-14,13455.1862,92441.3852,105896.5714
2023-04-17,13455.1862,93368.4925,106823.6786
2023-04-18,13455.1862,94212.2878,107667.4739
2023-04-19,13455.1862,94361.3255,107816.5116
2023-04-20,13455.1862,93748.5311,107203.7173
2023-04-21,13455.1862,92863.6222,106318.8084
2023-04-24,13455.1862,92360.366,105815.5521
2023-04-25,31631.9488,71864.092,103496.0408
2023-04-26,31631.9488,73989.7299,105621.6787
2023-04-27,31631.9488,75115.4398,106747.3885
2023-04-28,31631.9488,76136.2297,107768.1785
2023-05-01,31631.9488,77578.0725,109210.0213
2023-05-02,31631.9488,75913.2516,107545.2004
2023-05-03,31631.9488,75457.5087,107089.4575
2023-05-04,31631.9488,75188.2164,106820.1652
2023-05-05,31631.9488,77473.7194,109105.6681
2023-05-08,31631.9488,77738.0955,109370.0443
2023-05-09,31631.9488,76632.6037,108264.5525
2023-05-10,31631.9488,77669.308,109301.2568
2023-05-11,31631.9488,77236.6201,108868.5689
2023-05-12,31631.9488,77037.0044,108668.9532
2023-05-15,31631.9488,78009.2632,109641.2119
2023-05-16,31631.9488,78515.4662,110147.4149
2023-05-17,31631.9488,80314.3137,111946.2625
2023-05-18,31631.9488,82938.6143,114570.563
2023-05-19,31631.9488,82675.3037,114307.2524
2023-05-22,31631.9488,82675.9125,114307.8613
2023-05-23,31631.9488,82009.4,113641.3488
2023-05-24,31631.9488,81484.1766,113116.1254
2023-05-25,31631.9488,91707.2403,123339.189
2023-05-26,31631.9488,96376.0179,128007.9666
2023-05-30,31631.9488,97044.128,128676.0768
2023-05-31,31631.9488,94724.0924,126356.0411
2023-06-01,31631.9488,96317.3481,127949.2968
2023-06-02,31631.9488,96933.0745,128565.0233
2023-06-05,31631.9488,96459.8533,128091.8021
2023-06-06,31631.9488,95301.1586,126933.1074
2023-06-07,31631.9488,93387.2346,125019.1834
2023-06-08,31631.9488,95002.0012,126633.9499
2023-06-09,31631.9488,95401.4891,127033.4379
2023-06-12,31631.9488,98420.6453,130052.594
2023-06-13,31631.9488,99991.9321,131623.8809
2023-06-14,31631.9488,103514.4417,135146.3905
2023-06-15,31631.9488,103952.9204,135584.8692
2023-06-16,31631.9488,102945.4861,134577.4349
2023-06-20,31631.9488,103699.7232,135331.6719
2023-06-21,31631.9488,101980.7958,133612.7446
2023-06-22,31631.9488,102269.0407,133900.9894
2023-06-23,31631.9488,100311.5694,131943.5182
2023-06-26,31631.9488,98198.8987,129830.8475
2023-06-27,31631.9488,100930.4065,132562.3552
2023-06-28,31631.9488,100264.2972,131896.2459
2023-06-29,31631.9488,100455.4626,132087.4114
2023-06-30,31631.9488,102558.5788,134190.5275
2023-07-03,31631.9488,102798.1844,134430.1332
2023-07-05,31631.9488,102168.0302,133799.979
2023-07-06,31631.9488,101690.627,133322.5757
2023-07-07,31631.9488,101708.6034,133340.5522
2023-07-10,31631.9488,102109.7634,133741.7122
2023-07-11,31631.9488,102548.1069,134180.0557
2023-07-12,31631.9488,104719.9904,136351.9392
2023-07-13,31631.9488,107244.3765,138876.3252
2023-07-14,31631.9488,106884.635,138516.5837
2023-07-17,31631.9488,108728.2644,140360.2131
2023-07-18,31631.9488,110623.3258,142255.2745
2023-07-19,31631.9488,109769.8568,141401.8055
2023-07-20,31631.9488,107060.0251,138691.9738
2023-07-21,31631.9488,105918.9083,137550.857
2023-07-24,31631.9488,106511.7063,138143.6551
2023-07-25,31631.9488,108669.4905,140301.4393
2023-07-26,31631.9488,106424.2653,138056.214
2023-07-27,31631.9488,106307.2535,137939.2023
2023-07-28,31631.9488,108014.4986,139646.4474
2023-07-31,31631.9488,107749.7553,139381.7041
2023-08-01,31631.9488,108366.0831,139998.0318
2023-08-02,31631.9488,104376.8529,136008.8017
2023-08-03,31631.9488,104277.1624,135909.1112
2023-08-04,31631.9488,104407.8043,136039.753
2023-08-07,31631.9488,105909.636,137541.5847
2023-08-08,31631.9488,104306.6993,135938.6481
2023-08-09,31631.9488,100678.7758,132310.7246
2023-08-10,31631.9488,100277.0807,131909.0294
2023-08-11,31631.9488,98103.0997,129735.0484
2023-08-14,31631.9488,102144.8253,133776.774
2023-08-15,31631.9488,101716.4803,133348.4291
2023-08-16,31631.9488,100843.2668,132475.2156
2023-08-17,31631.9488,100190.9221,131822.8708
2023-08-18,31631.9488,100066.4784,131698.4272
2023-08-21,31631.9488,105630.6177,137262.5664
2023-08-22,31631.9488,104036.7305,135668.6793
2023-08-23,31631.9488,106629.5655,138261.5143
2023-08-24,31631.9488,105266.8588,136898.8076
2023-08-25,31631.9488,104277.9221,135909.8708
2023-08-28,31631.9488,105496.5949,137128.5437
2023-08-29,31631.9488,108903.9189,140535.8677
2023-08-30,31631.9488,109500.2303,141132.1791
2023-08-31,31631.9488,110656.2755,142288.2242
2023-09-01,31631.9488,107997.0516,139629.0003
2023-09-05,31631.9488,108424.749,140056.6977
2023-09-06,31631.9488,106900.3393,138532.2881
2023-09-07,31631.9488,105268.8618,136900.8106
